round,date,home_club_name,away_club_name,player_position,goals,assists,own_goals,yellow_cards,red_cards,substituted_on,substituted_off,minutes_played,player_transfermarkt_rating,club_confederation,club_domestic_competition,competition,player_club_name,player_name,game_id,player_id,appearance_id,home_club_id,away_club_id,home_club_goals,away_club_goals,season
35,2019-04-20,manchester-city,tottenham-hotspur,CF,0,0,0,2,1,0,66,66,,europa,GB1,GB1,manchester-city,sergio-aguero,9198,204,3547,9,28,1,0.0,2018
35,2019-04-20,manchester-city,tottenham-hotspur,AM,0,0,0,2,1,85,0,5,,europa,GB1,GB1,manchester-city,david-silva,9198,205,3597,9,28,1,0.0,2018
35,2019-04-20,manchester-city,tottenham-hotspur,LW,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-city,raheem-sterling,9198,206,3648,9,28,1,0.0,2018
35,2019-04-20,manchester-city,tottenham-hotspur,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,davinson-sanchez,9198,459,5473,9,28,1,0.0,2018
35,2019-04-20,manchester-city,tottenham-hotspur,DM,0,0,0,2,1,61,0,29,,europa,GB1,GB1,tottenham-hotspur,victor-wanyama,9198,460,5502,9,28,1,0.0,2018
35,2019-04-20,manchester-city,tottenham-hotspur,CF,0,0,0,2,1,78,0,12,,europa,GB1,GB1,tottenham-hotspur,fernando-llorente,9198,461,5528,9,28,1,0.0,2018
35,2019-04-20,manchester-city,tottenham-hotspur,AM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,lucas-moura,9198,462,5573,9,28,1,0.0,2018
35,2019-04-20,manchester-city,tottenham-hotspur,CB,0,0,0,2,1,0,78,78,,europa,GB1,GB1,tottenham-hotspur,toby-alderweireld,9198,463,5622,9,28,1,0.0,2018
35,2019-04-20,manchester-city,tottenham-hotspur,LB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,ben-davies,9198,464,5666,9,28,1,0.0,2018
35,2019-04-20,manchester-city,tottenham-hotspur,GK,0,0,0,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,paulo-gazzaniga,9198,466,5722,9,28,1,0.0,2018
35,2019-04-20,manchester-city,tottenham-hotspur,CF,0,0,0,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,heung-min-son,9198,467,5755,9,28,1,0.0,2018
35,2019-04-20,manchester-city,tottenham-hotspur,LM,0,0,0,2,1,0,69,69,,europa,GB1,GB1,tottenham-hotspur,dele-alli,9198,469,5839,9,28,1,0.0,2018
35,2019-04-20,manchester-city,tottenham-hotspur,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-city,aymeric-laporte,9198,653,7944,9,28,1,0.0,2018
35,2019-04-20,manchester-city,tottenham-hotspur,DM,0,0,0,2,1,38,0,52,,europa,GB1,GB1,manchester-city,fernandinho,9198,656,7987,9,28,1,0.0,2018
35,2019-04-20,manchester-city,tottenham-hotspur,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-city,john-stones,9198,661,8041,9,28,1,0.0,2018
35,2019-04-20,manchester-city,tottenham-hotspur,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,jan-vertonghen,9198,1078,10734,9,28,1,0.0,2018
35,2019-04-20,manchester-city,tottenham-hotspur,RM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,christian-eriksen,9198,1084,10821,9,28,1,0.0,2018
35,2019-04-20,manchester-city,tottenham-hotspur,DM,0,0,0,2,1,0,61,61,,europa,GB1,GB1,tottenham-hotspur,eric-dier,9198,1088,10904,9,28,1,0.0,2018
35,2019-04-20,manchester-city,tottenham-hotspur,AM,0,0,0,2,1,0,38,38,,europa,GB1,GB1,manchester-city,kevin-de-bruyne,9198,1284,11200,9,28,1,0.0,2018
35,2019-04-20,manchester-city,tottenham-hotspur,LM,0,0,0,2,1,69,0,21,,europa,GB1,GB1,tottenham-hotspur,danny-rose,9198,1326,11282,9,28,1,0.0,2018
35,2019-04-20,manchester-city,tottenham-hotspur,RB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,juan-foyth,9198,3399,15164,9,28,1,0.0,2018
3,2018-08-27,manchester-united,tottenham-hotspur,CF,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-united,romelu-lukaku,25993,16,555,10,28,0,3.0,2018
3,2018-08-27,manchester-united,tottenham-hotspur,LW,0,0,0,2,1,55,0,35,,europa,GB1,GB1,manchester-united,alexis-sanchez,25993,19,666,10,28,0,3.0,2018
3,2018-08-27,manchester-united,tottenham-hotspur,GK,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-united,david-de-gea,25993,20,709,10,28,0,3.0,2018
3,2018-08-27,manchester-united,tottenham-hotspur,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-united,chris-smalling,25993,21,746,10,28,0,3.0,2018
3,2018-08-27,manchester-united,tottenham-hotspur,DM,0,0,0,2,1,0,61,61,,europa,GB1,GB1,manchester-united,nemanja-matic,25993,23,801,10,28,0,3.0,2018
3,2018-08-27,manchester-united,tottenham-hotspur,SS,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-united,jesse-lingard,25993,25,858,10,28,0,3.0,2018
3,2018-08-27,manchester-united,tottenham-hotspur,CB,0,0,0,2,1,58,0,32,,europa,GB1,GB1,manchester-united,victor-lindelof,25993,26,898,10,28,0,3.0,2018
3,2018-08-27,manchester-united,tottenham-hotspur,RM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-united,antonio-valencia,25993,27,912,10,28,0,3.0,2018
3,2018-08-27,manchester-united,tottenham-hotspur,CB,0,0,0,2,1,0,58,58,,europa,GB1,GB1,manchester-united,phil-jones,25993,243,3781,10,28,0,3.0,2018
3,2018-08-27,manchester-united,tottenham-hotspur,LM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-united,luke-shaw,25993,244,3822,10,28,0,3.0,2018
3,2018-08-27,manchester-united,tottenham-hotspur,SS,2,2,2,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,lucas-moura,25993,462,5580,10,28,0,3.0,2018
3,2018-08-27,manchester-united,tottenham-hotspur,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,toby-alderweireld,25993,463,5629,10,28,0,3.0,2018
3,2018-08-27,manchester-united,tottenham-hotspur,LB,0,0,0,2,1,82,0,8,,europa,GB1,GB1,tottenham-hotspur,ben-davies,25993,464,5672,10,28,0,3.0,2018
3,2018-08-27,manchester-united,tottenham-hotspur,0,0,0,0,2,1,89,0,1,,europa,GB1,GB1,tottenham-hotspur,harry-winks,25993,468,5804,10,28,0,3.0,2018
3,2018-08-27,manchester-united,tottenham-hotspur,CM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,dele-alli,25993,469,5844,10,28,0,3.0,2018
3,2018-08-27,manchester-united,tottenham-hotspur,RB,0,0,0,2,1,76,0,14,,europa,GB1,GB1,tottenham-hotspur,serge-aurier,25993,470,5863,10,28,0,3.0,2018
3,2018-08-27,manchester-united,tottenham-hotspur,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,jan-vertonghen,25993,1078,10738,10,28,0,3.0,2018
3,2018-08-27,manchester-united,tottenham-hotspur,CF,1,1,1,2,1,0,89,89,,europa,GB1,GB1,tottenham-hotspur,harry-kane,25993,1080,10780,10,28,0,3.0,2018
3,2018-08-27,manchester-united,tottenham-hotspur,AM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,christian-eriksen,25993,1084,10827,10,28,0,3.0,2018
3,2018-08-27,manchester-united,tottenham-hotspur,GK,0,0,0,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,hugo-lloris,25993,1085,10877,10,28,0,3.0,2018
3,2018-08-27,manchester-united,tottenham-hotspur,CM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,eric-dier,25993,1088,10907,10,28,0,3.0,2018
3,2018-08-27,manchester-united,tottenham-hotspur,LB,0,0,0,2,1,0,82,82,,europa,GB1,GB1,tottenham-hotspur,danny-rose,25993,1326,11286,10,28,0,3.0,2018
3,2018-08-27,manchester-united,tottenham-hotspur,CM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-united,fred,25993,2908,14952,10,28,0,3.0,2018
7,2018-09-29,huddersfield-town,tottenham-hotspur,CM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,philip-billing,908,54,1469,12,28,0,2.0,2018
7,2018-09-29,huddersfield-town,tottenham-hotspur,GK,0,0,0,2,1,0,0,90,,europa,GB1,GB1,fc-everton,jonas-lossl,908,55,1495,12,28,0,2.0,2018
7,2018-09-29,huddersfield-town,tottenham-hotspur,0,0,0,0,2,1,90,0,1,,europa,GB1,GB1,tottenham-hotspur,moussa-sissoko,908,458,5417,12,28,0,2.0,2018
7,2018-09-29,huddersfield-town,tottenham-hotspur,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,davinson-sanchez,908,459,5459,12,28,0,2.0,2018
7,2018-09-29,huddersfield-town,tottenham-hotspur,DM,0,0,0,2,1,46,0,45,,europa,GB1,GB1,tottenham-hotspur,victor-wanyama,908,460,5492,12,28,0,2.0,2018
7,2018-09-29,huddersfield-town,tottenham-hotspur,SS,0,0,0,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,lucas-moura,908,462,5555,12,28,0,2.0,2018
7,2018-09-29,huddersfield-town,tottenham-hotspur,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,toby-alderweireld,908,463,5602,12,28,0,2.0,2018
7,2018-09-29,huddersfield-town,tottenham-hotspur,GK,0,0,0,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,paulo-gazzaniga,908,466,5719,12,28,0,2.0,2018
7,2018-09-29,huddersfield-town,tottenham-hotspur,AM,0,0,0,2,1,0,90,90,,europa,GB1,GB1,tottenham-hotspur,heung-min-son,908,467,5738,12,28,0,2.0,2018
7,2018-09-29,huddersfield-town,tottenham-hotspur,DM,0,0,0,2,1,46,0,45,,europa,GB1,GB1,tottenham-hotspur,harry-winks,908,468,5782,12,28,0,2.0,2018
7,2018-09-29,huddersfield-town,tottenham-hotspur,CB,0,0,0,2,1,0,46,45,,europa,GB1,GB1,tottenham-hotspur,jan-vertonghen,908,1078,10723,12,28,0,2.0,2018
7,2018-09-29,huddersfield-town,tottenham-hotspur,CF,2,2,2,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,harry-kane,908,1080,10759,12,28,0,2.0,2018
7,2018-09-29,huddersfield-town,tottenham-hotspur,DM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,eric-dier,908,1088,10894,12,28,0,2.0,2018
7,2018-09-29,huddersfield-town,tottenham-hotspur,LM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,danny-rose,908,1326,11269,12,28,0,2.0,2018
1,2018-08-11,newcastle-united,tottenham-hotspur,SS,0,0,0,2,1,0,81,81,,europa,GB1,GB1,leicester-city,ayoze-perez,128,97,2151,16,28,1,2.0,2018
1,2018-08-11,newcastle-united,tottenham-hotspur,LB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,newcastle-united,paul-dummett,128,98,2186,16,28,1,2.0,2018
1,2018-08-11,newcastle-united,tottenham-hotspur,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,newcastle-united,jamaal-lascelles,128,99,2212,16,28,1,2.0,2018
1,2018-08-11,newcastle-united,tottenham-hotspur,RW,0,0,0,2,1,69,0,21,,europa,GB1,GB1,newcastle-united,christian-atsu,128,100,2247,16,28,1,2.0,2018
1,2018-08-11,newcastle-united,tottenham-hotspur,GK,0,0,0,2,1,0,0,90,,europa,GB1,GB1,newcastle-united,martin-dubravka,128,101,2282,16,28,1,2.0,2018
1,2018-08-11,newcastle-united,tottenham-hotspur,RB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,newcastle-united,deandre-yedlin,128,103,2338,16,28,1,2.0,2018
1,2018-08-11,newcastle-united,tottenham-hotspur,CM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,newcastle-united,jonjo-shelvey,128,104,2360,16,28,1,2.0,2018
1,2018-08-11,newcastle-united,tottenham-hotspur,RM,0,0,0,2,1,0,69,69,,europa,GB1,GB1,newcastle-united,matt-ritchie,128,106,2417,16,28,1,2.0,2018
1,2018-08-11,newcastle-united,tottenham-hotspur,LM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,newcastle-united,kenedy,128,353,5112,16,28,1,2.0,2018
1,2018-08-11,newcastle-united,tottenham-hotspur,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,newcastle-united,ciaran-clark,128,360,5154,16,28,1,2.0,2018
1,2018-08-11,newcastle-united,tottenham-hotspur,RM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,moussa-sissoko,128,458,5408,16,28,1,2.0,2018
1,2018-08-11,newcastle-united,tottenham-hotspur,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,davinson-sanchez,128,459,5452,16,28,1,2.0,2018
1,2018-08-11,newcastle-united,tottenham-hotspur,SS,0,0,0,2,1,0,68,68,,europa,GB1,GB1,tottenham-hotspur,lucas-moura,128,462,5546,16,28,1,2.0,2018
1,2018-08-11,newcastle-united,tottenham-hotspur,LB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,ben-davies,128,464,5645,16,28,1,2.0,2018
1,2018-08-11,newcastle-united,tottenham-hotspur,LW,0,0,0,2,1,80,0,10,,europa,GB1,GB1,tottenham-hotspur,heung-min-son,128,467,5729,16,28,1,2.0,2018
1,2018-08-11,newcastle-united,tottenham-hotspur,LM,1,1,1,2,1,0,80,80,,europa,GB1,GB1,tottenham-hotspur,dele-alli,128,469,5818,16,28,1,2.0,2018
1,2018-08-11,newcastle-united,tottenham-hotspur,RB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,serge-aurier,128,470,5856,16,28,1,2.0,2018
1,2018-08-11,newcastle-united,tottenham-hotspur,SS,0,0,0,2,1,81,0,9,,europa,GB1,GB1,newcastle-united,yoshinori-muto,128,625,7191,16,28,1,2.0,2018
1,2018-08-11,newcastle-united,tottenham-hotspur,CB,1,1,1,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,jan-vertonghen,128,1078,10719,16,28,1,2.0,2018
1,2018-08-11,newcastle-united,tottenham-hotspur,CF,0,0,0,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,harry-kane,128,1080,10753,16,28,1,2.0,2018
1,2018-08-11,newcastle-united,tottenham-hotspur,AM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,christian-eriksen,128,1084,10793,16,28,1,2.0,2018
1,2018-08-11,newcastle-united,tottenham-hotspur,GK,0,0,0,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,hugo-lloris,128,1085,10844,16,28,1,2.0,2018
1,2018-08-11,newcastle-united,tottenham-hotspur,DM,0,0,0,2,1,0,88,88,,europa,GB1,GB1,tottenham-hotspur,eric-dier,128,1088,10888,16,28,1,2.0,2018
9,2018-10-20,west-ham-united,tottenham-hotspur,CM,0,0,0,2,1,0,72,72,,europa,GB1,GB1,west-ham-united,mark-noble,279,314,4750,25,28,0,1.0,2018
9,2018-10-20,west-ham-united,tottenham-hotspur,LW,0,0,0,2,1,0,57,57,,europa,GB1,GB1,west-ham-united,felipe-anderson,279,315,4781,25,28,0,1.0,2018
9,2018-10-20,west-ham-united,tottenham-hotspur,LM,0,0,0,2,1,72,0,18,,europa,GB1,GB1,west-ham-united,michail-antonio,279,317,4830,25,28,0,1.0,2018
9,2018-10-20,west-ham-united,tottenham-hotspur,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,west-ham-united,fabian-balbuena,279,319,4887,25,28,0,1.0,2018
9,2018-10-20,west-ham-united,tottenham-hotspur,RB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,west-ham-united,pablo-zabaleta,279,321,4918,25,28,0,1.0,2018
9,2018-10-20,west-ham-united,tottenham-hotspur,DM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,west-ham-united,declan-rice,279,323,4973,25,28,0,1.0,2018
9,2018-10-20,west-ham-united,tottenham-hotspur,GK,0,0,0,2,1,0,0,90,,europa,GB1,GB1,west-ham-united,lukasz-fabianski,279,324,5013,25,28,0,1.0,2018
9,2018-10-20,west-ham-united,tottenham-hotspur,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,west-ham-united,issa-diop,279,326,5058,25,28,0,1.0,2018
9,2018-10-20,west-ham-united,tottenham-hotspur,RM,0,0,0,2,1,0,89,89,,europa,GB1,GB1,tottenham-hotspur,moussa-sissoko,279,458,5411,25,28,0,1.0,2018
9,2018-10-20,west-ham-united,tottenham-hotspur,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,davinson-sanchez,279,459,5455,25,28,0,1.0,2018
9,2018-10-20,west-ham-united,tottenham-hotspur,CF,0,0,0,2,1,86,0,4,,europa,GB1,GB1,tottenham-hotspur,fernando-llorente,279,461,5513,25,28,0,1.0,2018
9,2018-10-20,west-ham-united,tottenham-hotspur,SS,0,0,0,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,lucas-moura,279,462,5549,25,28,0,1.0,2018
9,2018-10-20,west-ham-united,tottenham-hotspur,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,toby-alderweireld,279,463,5596,25,28,0,1.0,2018
9,2018-10-20,west-ham-united,tottenham-hotspur,LB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,ben-davies,279,464,5647,25,28,0,1.0,2018
9,2018-10-20,west-ham-united,tottenham-hotspur,AM,1,1,1,2,1,0,76,76,,europa,GB1,GB1,tottenham-hotspur,erik-lamela,279,465,5686,25,28,0,1.0,2018
9,2018-10-20,west-ham-united,tottenham-hotspur,LM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,harry-winks,279,468,5778,25,28,0,1.0,2018
9,2018-10-20,west-ham-united,tottenham-hotspur,CF,0,0,0,2,1,57,0,33,,europa,GB1,GB1,west-ham-united,chicharito,279,775,8939,25,28,0,1.0,2018
9,2018-10-20,west-ham-united,tottenham-hotspur,AM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,west-ham-united,robert-snodgrass,279,776,8972,25,28,0,1.0,2018
9,2018-10-20,west-ham-united,tottenham-hotspur,LB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,west-ham-united,aaron-cresswell,279,778,9004,25,28,0,1.0,2018
9,2018-10-20,west-ham-united,tottenham-hotspur,CF,0,0,0,2,1,0,86,86,,europa,GB1,GB1,tottenham-hotspur,harry-kane,279,1080,10755,25,28,0,1.0,2018
9,2018-10-20,west-ham-united,tottenham-hotspur,0,0,0,0,2,1,89,0,1,,europa,GB1,GB1,tottenham-hotspur,christian-eriksen,279,1084,10796,25,28,0,1.0,2018
9,2018-10-20,west-ham-united,tottenham-hotspur,GK,0,0,0,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,hugo-lloris,279,1085,10847,25,28,0,1.0,2018
9,2018-10-20,west-ham-united,tottenham-hotspur,DM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,eric-dier,279,1088,10891,25,28,0,1.0,2018
9,2018-10-20,west-ham-united,tottenham-hotspur,RM,0,0,0,2,1,40,0,50,,europa,GB1,GB1,west-ham-united,grady-diangana,279,2354,14364,25,28,0,1.0,2018
9,2018-10-20,west-ham-united,tottenham-hotspur,RW,0,0,0,2,1,0,40,40,,europa,GB1,GB1,west-ham-united,andrii-yarmolenko,279,2792,14919,25,28,0,1.0,2018
27,2019-02-23,fc-burnley,tottenham-hotspur,CM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,moussa-sissoko,376,458,5414,27,28,2,1.0,2018
27,2019-02-23,fc-burnley,tottenham-hotspur,CF,0,0,0,2,1,62,0,28,,europa,GB1,GB1,tottenham-hotspur,fernando-llorente,376,461,5517,27,28,2,1.0,2018
27,2019-02-23,fc-burnley,tottenham-hotspur,LW,0,0,0,2,1,88,0,2,,europa,GB1,GB1,tottenham-hotspur,lucas-moura,376,462,5552,27,28,2,1.0,2018
27,2019-02-23,fc-burnley,tottenham-hotspur,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,toby-alderweireld,376,463,5599,27,28,2,1.0,2018
27,2019-02-23,fc-burnley,tottenham-hotspur,RW,0,0,0,2,1,76,0,14,,europa,GB1,GB1,tottenham-hotspur,erik-lamela,376,465,5688,27,28,2,1.0,2018
27,2019-02-23,fc-burnley,tottenham-hotspur,CF,0,0,0,2,1,0,88,88,,europa,GB1,GB1,tottenham-hotspur,heung-min-son,376,467,5735,27,28,2,1.0,2018
27,2019-02-23,fc-burnley,tottenham-hotspur,CM,0,0,0,2,1,0,62,62,,europa,GB1,GB1,tottenham-hotspur,harry-winks,376,468,5780,27,28,2,1.0,2018
27,2019-02-23,fc-burnley,tottenham-hotspur,RM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,serge-aurier,376,470,5858,27,28,2,1.0,2018
27,2019-02-23,fc-burnley,tottenham-hotspur,DM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,fc-burnley,jack-cork,376,750,8599,27,28,2,1.0,2018
27,2019-02-23,fc-burnley,tottenham-hotspur,LM,0,0,0,2,1,80,0,10,,europa,GB1,GB1,fc-burnley,robbie-brady,376,752,8623,27,28,2,1.0,2018
27,2019-02-23,fc-burnley,tottenham-hotspur,RM,0,0,0,2,1,0,80,80,,europa,GB1,GB1,fc-burnley,jeff-hendrick,376,754,8681,27,28,2,1.0,2018
27,2019-02-23,fc-burnley,tottenham-hotspur,LB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,fc-burnley,charlie-taylor,376,755,8726,27,28,2,1.0,2018
27,2019-02-23,fc-burnley,tottenham-hotspur,CF,1,1,1,2,1,0,0,90,,europa,GB1,GB1,fc-burnley,ashley-barnes,376,756,8770,27,28,2,1.0,2018
27,2019-02-23,fc-burnley,tottenham-hotspur,CF,1,1,1,2,1,0,0,90,,europa,GB1,GB1,fc-burnley,chris-wood,376,761,8878,27,28,2,1.0,2018
27,2019-02-23,fc-burnley,tottenham-hotspur,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,fc-burnley,ben-mee,376,762,8923,27,28,2,1.0,2018
27,2019-02-23,fc-burnley,tottenham-hotspur,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,jan-vertonghen,376,1078,10722,27,28,2,1.0,2018
27,2019-02-23,fc-burnley,tottenham-hotspur,CF,1,1,1,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,harry-kane,376,1080,10757,27,28,2,1.0,2018
27,2019-02-23,fc-burnley,tottenham-hotspur,AM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,christian-eriksen,376,1084,10800,27,28,2,1.0,2018
27,2019-02-23,fc-burnley,tottenham-hotspur,GK,0,0,0,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,hugo-lloris,376,1085,10850,27,28,2,1.0,2018
27,2019-02-23,fc-burnley,tottenham-hotspur,LM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,danny-rose,376,1326,11266,27,28,2,1.0,2018
27,2019-02-23,fc-burnley,tottenham-hotspur,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,fc-burnley,james-tarkowski,376,2492,14498,27,28,2,1.0,2018
27,2019-02-23,fc-burnley,tottenham-hotspur,RB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,fc-burnley,phil-bardsley,376,2494,14561,27,28,2,1.0,2018
27,2019-02-23,fc-burnley,tottenham-hotspur,LW,0,0,0,2,1,0,80,80,,europa,GB1,GB1,fc-burnley,dwight-mcneil,376,2495,14578,27,28,2,1.0,2018
27,2019-02-23,fc-burnley,tottenham-hotspur,CM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,fc-burnley,ashley-westwood,376,2496,14621,27,28,2,1.0,2018
27,2019-02-23,fc-burnley,tottenham-hotspur,RW,0,0,0,2,1,80,0,10,,europa,GB1,GB1,fc-burnley,johann-berg-gudmundsson,376,2497,14658,27,28,2,1.0,2018
27,2019-02-23,fc-burnley,tottenham-hotspur,GK,0,0,0,2,1,0,0,90,,europa,GB1,GB1,aston-villa,tom-heaton,376,2501,14679,27,28,2,1.0,2018
27,2019-02-23,fc-burnley,tottenham-hotspur,CB,0,0,0,2,1,0,76,76,,europa,GB1,GB1,tottenham-hotspur,juan-foyth,376,3399,15156,27,28,2,1.0,2018
37,2019-05-04,afc-bournemouth,tottenham-hotspur,CM,0,0,0,2,1,0,82,82,,europa,GB1,GB1,tottenham-hotspur,moussa-sissoko,586,458,5416,30,28,1,0.0,2018
37,2019-05-04,afc-bournemouth,tottenham-hotspur,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,davinson-sanchez,586,459,5458,30,28,1,0.0,2018
37,2019-05-04,afc-bournemouth,tottenham-hotspur,DM,0,0,0,2,1,46,0,45,,europa,GB1,GB1,tottenham-hotspur,victor-wanyama,586,460,5491,30,28,1,0.0,2018
37,2019-05-04,afc-bournemouth,tottenham-hotspur,CF,0,0,0,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,lucas-moura,586,462,5554,30,28,1,0.0,2018
37,2019-05-04,afc-bournemouth,tottenham-hotspur,CB,0,0,0,2,1,0,46,45,,europa,GB1,GB1,tottenham-hotspur,toby-alderweireld,586,463,5601,30,28,1,0.0,2018
37,2019-05-04,afc-bournemouth,tottenham-hotspur,CB,0,0,0,2,1,82,0,8,,europa,GB1,GB1,tottenham-hotspur,ben-davies,586,464,5651,30,28,1,0.0,2018
37,2019-05-04,afc-bournemouth,tottenham-hotspur,LW,0,0,0,2,1,0,0,43,,europa,GB1,GB1,tottenham-hotspur,heung-min-son,586,467,5737,30,28,1,0.0,2018
37,2019-05-04,afc-bournemouth,tottenham-hotspur,AM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,dele-alli,586,469,5823,30,28,1,0.0,2018
37,2019-05-04,afc-bournemouth,tottenham-hotspur,RB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,adam-smith,586,727,8263,30,28,1,0.0,2018
37,2019-05-04,afc-bournemouth,tottenham-hotspur,CF,0,0,0,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,callum-wilson,586,729,8317,30,28,1,0.0,2018
37,2019-05-04,afc-bournemouth,tottenham-hotspur,DM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,jefferson-lerma,586,731,8383,30,28,1,0.0,2018
37,2019-05-04,afc-bournemouth,tottenham-hotspur,DM,1,1,1,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,nathan-ake,586,732,8421,30,28,1,0.0,2018
37,2019-05-04,afc-bournemouth,tottenham-hotspur,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,steve-cook,586,734,8471,30,28,1,0.0,2018
37,2019-05-04,afc-bournemouth,tottenham-hotspur,RW,0,0,0,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,ryan-fraser,586,736,8538,30,28,1,0.0,2018
